Znumber,rank_id,confidence,center_distance,file,mol_pred_loaded,sanitization,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,all_pass
Z68435865,7,1.41,2.8804270559766927,results_ipab/Z68435865/rank7_confidence-1.41.sdf,1,1,1,1,1,1,1,1,1,1
Z68435865,8,1.47,2.899855105223274,results_ipab/Z68435865/rank8_confidence-1.47.sdf,1,1,1,1,1,1,1,1,1,1
Z68435865,9,1.92,4.449221179966203,results_ipab/Z68435865/rank9_confidence-1.92.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,10,1.25,1.77188782053478,results_ipab/Z68610114/rank10_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,1,0.41,3.4720217102567474,results_ipab/Z68610114/rank1_confidence0.41.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,2,0.31,3.3500172790929788,results_ipab/Z68610114/rank2_confidence0.31.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,3,0.28,3.432891788516045,results_ipab/Z68610114/rank3_confidence0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,4,0.26,3.409057136450706,results_ipab/Z68610114/rank4_confidence0.26.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,5,0.18,3.2702023775598885,results_ipab/Z68610114/rank5_confidence0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,6,0.05,3.439889274706742,results_ipab/Z68610114/rank6_confidence0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,7,0.01,3.4831308201765,results_ipab/Z68610114/rank7_confidence-0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,8,0.51,1.2562460813053289,results_ipab/Z68610114/rank8_confidence-0.51.sdf,1,1,1,1,1,1,1,1,1,1
Z68610114,9,0.96,2.127641752862937,results_ipab/Z68610114/rank9_confidence-0.96.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,10,2.58,3.840230149922653,results_ipab/Z68640047/rank10_confidence-2.58.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,1,0.03,0.9119002552687736,results_ipab/Z68640047/rank1_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,2,0.21,1.1274044408216393,results_ipab/Z68640047/rank2_confidence-0.21.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,3,0.27,0.8395743817602521,results_ipab/Z68640047/rank3_confidence-0.27.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,4,0.38,1.0955910848227448,results_ipab/Z68640047/rank4_confidence-0.38.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,5,0.63,0.9471052420784084,results_ipab/Z68640047/rank5_confidence-0.63.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,6,0.87,1.090338523255318,results_ipab/Z68640047/rank6_confidence-0.87.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,7,0.98,1.148613506133666,results_ipab/Z68640047/rank7_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,8,0.99,0.4235308921939509,results_ipab/Z68640047/rank8_confidence-0.99.sdf,1,1,1,1,1,1,1,1,1,1
Z68640047,9,1.28,1.941883973155635,results_ipab/Z68640047/rank9_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,10,0.55,3.53531271292014,results_ipab/Z70909650/rank10_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,1,0.15,1.1600716277873029,results_ipab/Z70909650/rank1_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,2,0.14,1.2517149990381198,results_ipab/Z70909650/rank2_confidence0.14.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,3,0.13,1.497707227812391,results_ipab/Z70909650/rank3_confidence0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,4,0.2,2.515095697848245,results_ipab/Z70909650/rank4_confidence-0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,5,0.22,4.0948432791996,results_ipab/Z70909650/rank5_confidence-0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,6,0.4,3.4627343358672427,results_ipab/Z70909650/rank6_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,7,0.45,3.6010621442808306,results_ipab/Z70909650/rank7_confidence-0.45.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,8,0.48,3.46224961062996,results_ipab/Z70909650/rank8_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z70909650,9,0.55,3.988403648063644,results_ipab/Z70909650/rank9_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,10,1.13,2.030114518566878,results_ipab/Z70956310/rank10_confidence-1.13.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,1,0.46,1.5206851734527154,results_ipab/Z70956310/rank1_confidence-0.46.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,2,0.52,2.0244653085220987,results_ipab/Z70956310/rank2_confidence-0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,3,0.65,1.106775606162964,results_ipab/Z70956310/rank3_confidence-0.65.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,4,0.74,1.7691305032933768,results_ipab/Z70956310/rank4_confidence-0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,5,0.74,1.5451593129124124,results_ipab/Z70956310/rank5_confidence-0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,6,0.78,1.274821904595132,results_ipab/Z70956310/rank6_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,7,0.79,1.1290220355909946,results_ipab/Z70956310/rank7_confidence-0.79.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,8,0.86,1.4183815456010551,results_ipab/Z70956310/rank8_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z70956310,9,0.9,1.3411862542991833,results_ipab/Z70956310/rank9_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,10,0.88,2.0118068279674017,results_ipab/Z70996149/rank10_confidence-0.88.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,1,0.03,1.3696862089915227,results_ipab/Z70996149/rank1_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,2,0.14,1.2782978314292897,results_ipab/Z70996149/rank2_confidence-0.14.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,3,0.32,1.7790697466790977,results_ipab/Z70996149/rank3_confidence-0.32.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,4,0.53,1.44531580574897,results_ipab/Z70996149/rank4_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,5,0.54,1.9586049259126364,results_ipab/Z70996149/rank5_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,6,0.55,1.9370848131291591,results_ipab/Z70996149/rank6_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,7,0.67,2.130813053331478,results_ipab/Z70996149/rank7_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,8,0.75,1.757357735080508,results_ipab/Z70996149/rank8_confidence-0.75.sdf,1,1,1,1,1,1,1,1,1,1
Z70996149,9,0.82,1.8938479205368688,results_ipab/Z70996149/rank9_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,10,0.42,3.747764307517196,results_ipab/Z729847414/rank10_confidence-0.42.sdf,1,1,1,1,1,1,1,1,0,0
Z729847414,1,0.02,0.3222183133267448,results_ipab/Z729847414/rank1_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,2,0.02,0.6086696061962795,results_ipab/Z729847414/rank2_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,3,0.05,0.6245471229584814,results_ipab/Z729847414/rank3_confidence-0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,4,0.13,0.2646097572098051,results_ipab/Z729847414/rank4_confidence-0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,5,0.13,2.564489779988208,results_ipab/Z729847414/rank5_confidence-0.13.sdf,1,1,1,1,1,1,1,1,0,0
Z729847414,6,0.22,2.704333425666744,results_ipab/Z729847414/rank6_confidence-0.22.sdf,1,1,1,1,1,1,1,1,0,0
Z729847414,7,0.28,0.1884599002071897,results_ipab/Z729847414/rank7_confidence-0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,8,0.38,0.59678005499348,results_ipab/Z729847414/rank8_confidence-0.38.sdf,1,1,1,1,1,1,1,1,1,1
Z729847414,9,0.42,3.658465366420384,results_ipab/Z729847414/rank9_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,10,1.11,1.0017926507506554,results_ipab/Z73300898/rank10_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,1,0.27,0.9518038180523732,results_ipab/Z73300898/rank1_confidence0.27.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,2,0.08,1.050854207523985,results_ipab/Z73300898/rank2_confidence0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,3,0.01,1.063976622705917,results_ipab/Z73300898/rank3_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,4,0.01,0.9595737168149916,results_ipab/Z73300898/rank4_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,5,0.1,1.0986053858480462,results_ipab/Z73300898/rank5_confidence-0.10.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,6,0.68,1.0456018944153591,results_ipab/Z73300898/rank6_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,7,0.73,1.0592243732764266,results_ipab/Z73300898/rank7_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,8,0.88,2.137469739561088,results_ipab/Z73300898/rank8_confidence-0.88.sdf,1,1,1,1,1,1,1,1,1,1
Z73300898,9,0.91,0.9936279772668672,results_ipab/Z73300898/rank9_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,10,2.71,1.3249428273417545,results_ipab/Z73364722/rank10_confidence-2.71.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,1,0.13,1.6885272023455515,results_ipab/Z73364722/rank1_confidence-0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,2,0.79,1.5344438783001286,results_ipab/Z73364722/rank2_confidence-0.79.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,3,0.79,1.7271002528169872,results_ipab/Z73364722/rank3_confidence-0.79.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,4,0.88,1.473907388920171,results_ipab/Z73364722/rank4_confidence-0.88.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,5,0.92,1.4840575571681438,results_ipab/Z73364722/rank5_confidence-0.92.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,6,1.01,1.4575667553120724,results_ipab/Z73364722/rank6_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,7,1.01,1.4802517385199585,results_ipab/Z73364722/rank7_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,8,1.18,1.329800589702017,results_ipab/Z73364722/rank8_confidence-1.18.sdf,1,1,1,1,1,1,1,1,1,1
Z73364722,9,1.35,1.3584517911373808,results_ipab/Z73364722/rank9_confidence-1.35.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,10,1.95,0.8684416603778917,results_ipab/Z737550454/rank10_confidence-1.95.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,1,0.01,1.0966198692899582,results_ipab/Z737550454/rank1_confidence-0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,2,0.06,1.253072641466456,results_ipab/Z737550454/rank2_confidence-0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,3,0.15,1.1630116696754569,results_ipab/Z737550454/rank3_confidence-0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,4,0.24,1.00630640737393,results_ipab/Z737550454/rank4_confidence-0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,5,1.01,0.9144875969365288,results_ipab/Z737550454/rank5_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,6,1.21,0.977885760903634,results_ipab/Z737550454/rank6_confidence-1.21.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,7,1.44,0.6323755453920418,results_ipab/Z737550454/rank7_confidence-1.44.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,8,1.76,0.3075842672033939,results_ipab/Z737550454/rank8_confidence-1.76.sdf,1,1,1,1,1,1,1,1,1,1
Z737550454,9,1.83,0.6751753234281651,results_ipab/Z737550454/rank9_confidence-1.83.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,10,5.24,41.55008049737975,results_ipab/Z73973253/rank10_confidence-5.24.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,1,0.98,3.739765623350576,results_ipab/Z73973253/rank1_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,2,1.01,3.40860149678076,results_ipab/Z73973253/rank2_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,3,1.19,2.8317126257993466,results_ipab/Z73973253/rank3_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,4,1.37,4.000606124072399,results_ipab/Z73973253/rank4_confidence-1.37.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,5,1.37,4.37825662127793,results_ipab/Z73973253/rank5_confidence-1.37.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,6,1.42,3.580271197322674,results_ipab/Z73973253/rank6_confidence-1.42.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,7,2.01,4.405523470408217,results_ipab/Z73973253/rank7_confidence-2.01.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,8,2.15,3.989783677429948,results_ipab/Z73973253/rank8_confidence-2.15.sdf,1,1,1,1,1,1,1,1,1,1
Z73973253,9,3.03,3.5006579649583403,results_ipab/Z73973253/rank9_confidence-3.03.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,10,1.34,3.219767300436106,results_ipab/Z751330278/rank10_confidence-1.34.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,1,0.19,2.71229741101446,results_ipab/Z751330278/rank1_confidence-0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,2,0.52,2.788352045958044,results_ipab/Z751330278/rank2_confidence-0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,3,0.65,3.1437832849786087,results_ipab/Z751330278/rank3_confidence-0.65.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,4,0.76,3.1744330689356186,results_ipab/Z751330278/rank4_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,5,0.95,3.5657352343115942,results_ipab/Z751330278/rank5_confidence-0.95.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,6,0.97,3.698957662517025,results_ipab/Z751330278/rank6_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,7,0.97,3.093882238148951,results_ipab/Z751330278/rank7_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,8,1.12,4.077598411809269,results_ipab/Z751330278/rank8_confidence-1.12.sdf,1,1,1,1,1,1,1,1,1,1
Z751330278,9,1.26,1.9908426628831617,results_ipab/Z751330278/rank9_confidence-1.26.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,10,1.99,2.5612476661515178,results_ipab/Z76794059/rank10_confidence-1.99.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,1,0.66,1.1596353840880285,results_ipab/Z76794059/rank1_confidence-0.66.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,2,0.72,3.876862955815405,results_ipab/Z76794059/rank2_confidence-0.72.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,3,0.74,3.3112160804425605,results_ipab/Z76794059/rank3_confidence-0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,4,1.16,3.4736694153328056,results_ipab/Z76794059/rank4_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,5,1.19,4.117207895152792,results_ipab/Z76794059/rank5_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,6,1.27,4.2254921425268845,results_ipab/Z76794059/rank6_confidence-1.27.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,7,1.36,2.793370064231302,results_ipab/Z76794059/rank7_confidence-1.36.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,8,1.67,2.751104182247138,results_ipab/Z76794059/rank8_confidence-1.67.sdf,1,1,1,1,1,1,1,1,1,1
Z76794059,9,1.87,2.4735010882501043,results_ipab/Z76794059/rank9_confidence-1.87.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,10,1.94,3.630246943524172,results_ipab/Z771646542/rank10_confidence-1.94.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,1,0.1,0.8290988347257261,results_ipab/Z771646542/rank1_confidence0.10.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,2,0.02,2.3769559976690418,results_ipab/Z771646542/rank2_confidence-0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,3,0.1,2.696381335829773,results_ipab/Z771646542/rank3_confidence-0.10.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,4,0.12,2.2452050665805747,results_ipab/Z771646542/rank4_confidence-0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,5,0.76,1.3169083765502432,results_ipab/Z771646542/rank5_confidence-0.76.sdf,1,1,1,1,1,1,1,1,0,0
Z771646542,6,0.89,1.239255330168323,results_ipab/Z771646542/rank6_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,7,1.19,1.286592730373321,results_ipab/Z771646542/rank7_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,8,1.64,3.605071784812619,results_ipab/Z771646542/rank8_confidence-1.64.sdf,1,1,1,1,1,1,1,1,1,1
Z771646542,9,1.66,5.116843853454176,results_ipab/Z771646542/rank9_confidence-1.66.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,10,2.82,4.075846938609991,results_ipab/Z79434439/rank10_confidence-2.82.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,1,1.22,3.942184090796282,results_ipab/Z79434439/rank1_confidence-1.22.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,2,1.25,3.814487170740628,results_ipab/Z79434439/rank2_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,3,1.29,3.6510712791044826,results_ipab/Z79434439/rank3_confidence-1.29.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,4,1.33,0.797650824970548,results_ipab/Z79434439/rank4_confidence-1.33.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,5,1.5,3.8571531985342298,results_ipab/Z79434439/rank5_confidence-1.50.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,6,1.57,3.836087717878197,results_ipab/Z79434439/rank6_confidence-1.57.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,7,1.58,0.7440444032373577,results_ipab/Z79434439/rank7_confidence-1.58.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,8,1.73,0.6174071195338421,results_ipab/Z79434439/rank8_confidence-1.73.sdf,1,1,1,1,1,1,1,1,1,1
Z79434439,9,2.38,1.6147362011406654,results_ipab/Z79434439/rank9_confidence-2.38.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,10,1.53,4.107275044452105,results_ipab/Z803223918/rank10_confidence-1.53.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,1,0.13,1.416694634750491,results_ipab/Z803223918/rank1_confidence-0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,2,0.26,1.602487538344682,results_ipab/Z803223918/rank2_confidence-0.26.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,3,0.35,1.895136045521104,results_ipab/Z803223918/rank3_confidence-0.35.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,4,0.42,0.8506197074698735,results_ipab/Z803223918/rank4_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,5,0.54,1.329123281427771,results_ipab/Z803223918/rank5_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,6,0.54,0.3698612571044092,results_ipab/Z803223918/rank6_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,7,0.61,1.0875828234315703,results_ipab/Z803223918/rank7_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,8,0.89,2.263535907370547,results_ipab/Z803223918/rank8_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z803223918,9,1.11,0.8944275018329357,results_ipab/Z803223918/rank9_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,10,2.04,3.723149752117549,results_ipab/Z810583238/rank10_confidence-2.04.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,1,0.43,2.911005762355548,results_ipab/Z810583238/rank1_confidence-0.43.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,2,0.83,3.311100606753613,results_ipab/Z810583238/rank2_confidence-0.83.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,3,0.88,3.3611228048083244,results_ipab/Z810583238/rank3_confidence-0.88.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,4,0.93,3.532837463459912,results_ipab/Z810583238/rank4_confidence-0.93.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,5,1.04,2.960410062035032,results_ipab/Z810583238/rank5_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,6,1.09,3.233491618742389,results_ipab/Z810583238/rank6_confidence-1.09.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,7,1.1,3.093190668297797,results_ipab/Z810583238/rank7_confidence-1.10.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,8,1.28,3.226526896218044,results_ipab/Z810583238/rank8_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z810583238,9,1.67,2.790003512461849,results_ipab/Z810583238/rank9_confidence-1.67.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,10,0.78,0.9870116803686656,results_ipab/Z816593716/rank10_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,1,0.33,1.5299662173563766,results_ipab/Z816593716/rank1_confidence0.33.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,2,0.24,1.648579538790036,results_ipab/Z816593716/rank2_confidence0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,3,0.23,1.383791213348595,results_ipab/Z816593716/rank3_confidence0.23.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,4,0.12,1.7080158758631687,results_ipab/Z816593716/rank4_confidence0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,5,0.11,1.6571040636377306,results_ipab/Z816593716/rank5_confidence0.11.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,6,0.06,1.4134516478635877,results_ipab/Z816593716/rank6_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,7,0.04,1.448626951036338,results_ipab/Z816593716/rank7_confidence0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,8,0.05,1.360623611003036,results_ipab/Z816593716/rank8_confidence-0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z816593716,9,0.61,1.048060083577357,results_ipab/Z816593716/rank9_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,10,1.22,2.4333509055682825,results_ipab/Z821190250/rank10_confidence-1.22.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,1,0.86,2.5752735892202643,results_ipab/Z821190250/rank1_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,2,0.91,2.549437929093792,results_ipab/Z821190250/rank2_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,3,0.91,2.574871527691687,results_ipab/Z821190250/rank3_confidence-0.91.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,4,0.98,2.4834078367538104,results_ipab/Z821190250/rank4_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,5,1.0,2.496662305169401,results_ipab/Z821190250/rank5_confidence-1.00.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,6,1.0,2.46202546778958,results_ipab/Z821190250/rank6_confidence-1.00.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,7,1.07,2.6055310458714955,results_ipab/Z821190250/rank7_confidence-1.07.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,8,1.08,2.547925550334826,results_ipab/Z821190250/rank8_confidence-1.08.sdf,1,1,1,1,1,1,1,1,1,1
Z821190250,9,1.16,2.466894501706712,results_ipab/Z821190250/rank9_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,10,2.2,3.98576771100485,results_ipab/Z825777164/rank10_confidence-2.20.sdf,1,1,1,1,1,1,1,1,0,0
Z825777164,1,0.58,0.4602614649887532,results_ipab/Z825777164/rank1_confidence-0.58.sdf,1,1,1,1,1,1,1,1,0,0
Z825777164,2,0.59,3.291249913988481,results_ipab/Z825777164/rank2_confidence-0.59.sdf,1,1,1,1,1,1,1,1,0,0
Z825777164,3,0.97,2.912089726285485,results_ipab/Z825777164/rank3_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,4,1.25,1.8192668732516508,results_ipab/Z825777164/rank4_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,5,1.26,3.8498795188797943,results_ipab/Z825777164/rank5_confidence-1.26.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,6,1.39,3.208785202576864,results_ipab/Z825777164/rank6_confidence-1.39.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,7,1.68,1.9504229876401005,results_ipab/Z825777164/rank7_confidence-1.68.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,8,1.92,2.034369582676241,results_ipab/Z825777164/rank8_confidence-1.92.sdf,1,1,1,1,1,1,1,1,1,1
Z825777164,9,2.0,3.936110566633363,results_ipab/Z825777164/rank9_confidence-2.00.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,10,0.81,2.3951522489059576,results_ipab/Z826713438/rank10_confidence-0.81.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,1,0.14,0.4993233111461608,results_ipab/Z826713438/rank1_confidence-0.14.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,2,0.15,0.6420103738764183,results_ipab/Z826713438/rank2_confidence-0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,3,0.43,0.3956010199404314,results_ipab/Z826713438/rank3_confidence-0.43.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,4,0.49,2.9046663590822828,results_ipab/Z826713438/rank4_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,5,0.53,0.3900873239014616,results_ipab/Z826713438/rank5_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,6,0.56,0.2946038623668938,results_ipab/Z826713438/rank6_confidence-0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,7,0.58,0.6350802110276376,results_ipab/Z826713438/rank7_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,8,0.64,2.402236573651809,results_ipab/Z826713438/rank8_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z826713438,9,0.65,2.470860811601431,results_ipab/Z826713438/rank9_confidence-0.65.sdf,1,1,1,1,1,1,1,1,1,1
